SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE,PLAYER_ID,PLAYER_NAME
22014,203944,0021400003,2014-10-28,LAL vs. HOU,L,14,1,3,0.333,0,0,0.0,0,2,0.0,0,0,0,0,0,0,1,1,2,-18,1,2014-15,Regular Season,203944,Julius Randle
22014,203468,0021400015,2014-10-29,POR vs. OKC,W,16,1,4,0.25,0,2,0.0,0,0,0.0,1,1,2,1,0,0,3,3,2,13,1,2014-15,Regular Season,203468,CJ McCollum
22014,203468,0021400025,2014-10-31,POR @ SAC,L,10,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,4,1,2014-15,Regular Season,203468,CJ McCollum
22014,203468,0021400042,2014-11-02,POR vs. GSW,L,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0,-2,1,2014-15,Regular Season,203468,CJ McCollum
22014,203468,0021400055,2014-11-04,POR vs. CLE,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,2014-15,Regular Season,203468,CJ McCollum
22014,203468,0021400070,2014-11-06,POR vs. DAL,W,21,4,8,0.5,3,4,0.75,2,2,1.0,0,2,2,3,0,1,0,3,13,17,1,2014-15,Regular Season,203468,CJ McCollum
22014,203468,0021400082,2014-11-08,POR @ LAC,L,10,1,5,0.2,1,3,0.333,2,2,1.0,0,0,0,1,0,0,1,2,5,5,1,2014-15,Regular Season,203468,CJ McCollum
22014,203468,0021400096,2014-11-09,POR vs. DEN,W,13,2,4,0.5,2,3,0.667,0,0,0.0,0,0,0,3,0,0,1,0,6,9,1,2014-15,Regular Season,203468,CJ McCollum
22014,203468,0021400107,2014-11-11,POR vs. CHA,W,17,1,4,0.25,0,0,0.0,2,2,1.0,0,2,2,1,1,0,1,2,4,4,1,2014-15,Regular Season,203468,CJ McCollum
22014,203468,0021400115,2014-11-12,POR @ DEN,W,23,4,7,0.571,3,6,0.5,4,6,0.667,0,2,2,1,1,0,1,2,15,6,1,2014-15,Regular Season,203468,CJ McCollum
22014,203468,0021400138,2014-11-15,POR vs. BKN,W,11,1,4,0.25,1,2,0.5,0,3,0.0,1,1,2,1,1,0,0,0,3,6,1,2014-15,Regular Season,203468,CJ McCollum
