SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE,PLAYER_ID,PLAYER_NAME
22015,203944,21500017,2015-10-28,LAL vs. MIN,L,30,5,13,0.385,0,0,0.0,5,6,0.833,2,9,11,2,0,0,1,3,15,2,1,2015-16,Regular Season,203944,Julius Randle
22015,203944,21500031,2015-10-30,LAL @ SAC,L,16,1,4,0.25,0,0,0.0,1,4,0.25,0,2,2,1,0,0,5,5,3,-27,1,2015-16,Regular Season,203944,Julius Randle
22015,203944,21500045,2015-11-01,LAL vs. DAL,L,34,9,17,0.529,0,0,0.0,4,8,0.5,0,15,15,4,4,1,2,2,22,2,1,2015-16,Regular Season,203944,Julius Randle
22015,203944,21500059,2015-11-03,LAL vs. DEN,L,32,7,14,0.5,0,0,0.0,2,3,0.667,0,5,5,2,1,1,2,2,16,-7,1,2015-16,Regular Season,203944,Julius Randle
22015,203944,21500077,2015-11-06,LAL @ BKN,W,32,5,9,0.556,0,0,0.0,4,6,0.667,0,7,7,3,1,1,3,2,14,-6,1,2015-16,Regular Season,203944,Julius Randle
22015,203944,21500095,2015-11-08,LAL @ NYK,L,30,3,12,0.25,0,1,0.0,0,0,0.0,5,6,11,3,0,0,0,4,6,-12,1,2015-16,Regular Season,203944,Julius Randle
22015,203944,21500108,2015-11-10,LAL @ MIA,L,26,2,6,0.333,0,1,0.0,3,5,0.6,0,7,7,4,0,0,2,3,7,-19,1,2015-16,Regular Season,203944,Julius Randle
22015,203944,21500114,2015-11-11,LAL @ ORL,L,28,6,10,0.6,0,1,0.0,0,3,0.0,0,8,8,4,0,1,0,2,12,-4,1,2015-16,Regular Season,203944,Julius Randle
22015,203944,21500135,2015-11-13,LAL @ DAL,L,30,2,9,0.222,0,0,0.0,2,2,1.0,0,10,10,2,1,1,4,5,6,-5,1,2015-16,Regular Season,203944,Julius Randle
22015,203944,21500151,2015-11-15,LAL vs. DET,W,31,3,8,0.375,0,0,0.0,2,3,0.667,3,5,8,2,1,1,2,2,8,-3,1,2015-16,Regular Season,203944,Julius Randle
22015,203944,21500157,2015-11-16,LAL @ PHX,L,25,2,6,0.333,0,0,0.0,2,2,1.0,1,4,5,2,0,0,4,5,6,-1,1,2015-16,Regular Season,203944,Julius Randle
22015,203944,21500188,2015-11-20,LAL vs. TOR,L,30,6,9,0.667,0,0,0.0,6,6,1.0,2,10,12,1,0,1,1,5,18,15,1,2015-16,Regular Season,203944,Julius Randle
22015,203944,21500201,2015-11-22,LAL vs. POR,L,32,5,15,0.333,0,0,0.0,3,3,1.0,7,6,13,1,0,0,0,0,13,-18,1,2015-16,Regular Season,203944,Julius Randle
22015,203944,21500214,2015-11-24,LAL @ GSW,L,24,3,6,0.5,0,0,0.0,4,4,1.0,0,6,6,0,1,1,0,0,10,-18,1,2015-16,Regular Season,203944,Julius Randle
