SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE,PLAYER_ID,PLAYER_NAME
22023,1627734,22300072,2023-10-25,SAC @ UTA,W,32,8,14,0.571,1,2,0.5,5,7,0.714,6,6,12,5,1,2,3,3,22,5,1,2023-24,Regular Season,1627734,Domantas Sabonis
22023,1627734,22300087,2023-10-27,SAC vs. GSW,L,36,7,15,0.467,0,2,0.0,5,6,0.833,4,14,18,7,3,0,1,1,19,-9,1,2023-24,Regular Season,1627734,Domantas Sabonis
22023,1627734,22300100,2023-10-29,SAC vs. LAL,W,34,5,8,0.625,1,1,1.0,1,3,0.333,1,14,15,5,1,0,3,6,12,5,1,2023-24,Regular Season,1627734,Domantas Sabonis
22023,1627734,22300126,2023-11-01,SAC @ GSW,L,37,8,16,0.5,0,1,0.0,7,12,0.583,3,8,11,8,0,0,2,2,23,-4,1,2023-24,Regular Season,1627734,Domantas Sabonis
22023,1627734,22300137,2023-11-04,SAC @ HOU,L,31,5,10,0.5,0,2,0.0,1,4,0.25,3,12,15,4,1,2,5,2,11,-26,1,2023-24,Regular Season,1627734,Domantas Sabonis
22023,1627734,22300153,2023-11-06,SAC @ HOU,L,30,3,4,0.75,0,0,0.0,2,3,0.667,3,5,8,5,0,0,4,4,8,-24,1,2023-24,Regular Season,1627734,Domantas Sabonis
22023,1627734,22300170,2023-11-08,SAC vs. POR,W,40,11,14,0.786,0,0,0.0,5,7,0.714,7,4,11,9,1,1,6,4,27,-5,1,2023-24,Regular Season,1627734,Domantas Sabonis
22023,1627734,22300016,2023-11-10,SAC vs. OKC,W,38,7,15,0.467,0,0,0.0,3,6,0.5,6,7,13,13,1,2,5,5,17,11,1,2023-24,Regular Season,1627734,Domantas Sabonis
22023,1627734,22300191,2023-11-13,SAC vs. CLE,W,35,8,10,0.8,1,2,0.5,6,11,0.545,0,9,9,10,0,2,3,4,23,6,1,2023-24,Regular Season,1627734,Domantas Sabonis
22023,1627734,22300198,2023-11-15,SAC @ LAL,W,39,13,19,0.684,1,1,1.0,2,2,1.0,5,11,16,7,3,1,4,3,29,20,1,2023-24,Regular Season,1627734,Domantas Sabonis
22023,1627734,22300032,2023-11-17,SAC @ SAS,W,35,9,13,0.692,2,3,0.667,7,8,0.875,2,12,14,7,0,1,4,5,27,6,1,2023-24,Regular Season,1627734,Domantas Sabonis
22023,1627734,22300212,2023-11-19,SAC @ DAL,W,35,13,15,0.867,0,2,0.0,6,10,0.6,3,10,13,6,0,0,1,2,32,16,1,2023-24,Regular Season,1627734,Domantas Sabonis
22023,1627734,22300222,2023-11-20,SAC @ NOP,L,31,4,8,0.5,0,0,0.0,2,3,0.667,5,5,10,8,0,0,5,4,10,-36,1,2023-24,Regular Season,1627734,Domantas Sabonis
22023,1627734,22300233,2023-11-22,SAC @ NOP,L,36,8,11,0.727,0,0,0.0,7,10,0.7,2,7,9,6,0,1,3,3,23,12,1,2023-24,Regular Season,1627734,Domantas Sabonis
22023,1627734,22300050,2023-11-24,SAC @ MIN,W,39,7,15,0.467,1,1,1.0,0,1,0.0,5,6,11,5,2,3,2,6,15,-7,1,2023-24,Regular Season,1627734,Domantas Sabonis
22023,1627734,22300060,2023-11-28,SAC vs. GSW,W,37,2,7,0.286,0,1,0.0,5,6,0.833,2,6,8,10,1,0,1,3,9,-3,1,2023-24,Regular Season,1627734,Domantas Sabonis
