SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE,PLAYER_ID,PLAYER_NAME
22009,2544,0020900001,2009-10-27,CLE vs. BOS,L,45,12,22,0.545,4,9,0.444,10,13,0.769,0,4,4,8,2,4,5,4,38,0,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900007,2009-10-28,CLE @ TOR,L,40,7,19,0.368,1,5,0.2,8,14,0.571,2,9,11,12,2,0,4,1,23,2,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900026,2009-10-30,CLE @ MIN,W,33,10,18,0.556,2,3,0.667,2,3,0.667,2,7,9,6,1,1,2,1,24,17,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900033,2009-10-31,CLE vs. CHA,W,37,5,11,0.455,0,1,0.0,4,6,0.667,1,6,7,9,0,0,4,1,14,19,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900051,2009-11-03,CLE vs. WAS,W,36,7,16,0.438,2,7,0.286,11,13,0.846,3,5,8,6,3,0,4,0,27,5,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900070,2009-11-05,CLE vs. CHI,L,38,9,17,0.529,1,4,0.25,6,9,0.667,0,7,7,6,1,1,3,0,25,-1,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900080,2009-11-06,CLE @ NYK,W,36,12,17,0.706,2,4,0.5,7,9,0.778,0,8,8,9,3,0,7,3,33,8,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900117,2009-11-11,CLE @ ORL,W,39,13,23,0.565,2,3,0.667,8,9,0.889,2,6,8,4,1,0,4,2,36,7,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900122,2009-11-12,CLE @ MIA,W,39,8,20,0.4,2,4,0.5,16,18,0.889,1,3,4,7,2,1,2,2,34,6,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900137,2009-11-14,CLE vs. UTA,W,38,6,15,0.4,0,3,0.0,9,12,0.75,0,6,6,9,2,1,2,1,21,6,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900150,2009-11-17,CLE vs. GSW,W,39,11,19,0.579,1,5,0.2,8,10,0.8,0,5,5,12,1,2,2,2,31,8,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900162,2009-11-18,CLE @ WAS,L,35,12,20,0.6,3,7,0.429,7,8,0.875,0,2,2,9,2,0,6,4,34,-12,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900173,2009-11-20,CLE @ IND,W,38,13,25,0.52,1,3,0.333,13,14,0.929,2,7,9,7,1,1,2,1,40,4,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900184,2009-11-21,CLE vs. PHI,W,39,13,20,0.65,2,4,0.5,4,6,0.667,0,7,7,9,0,0,5,3,32,11,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900212,2009-11-25,CLE @ DET,W,39,12,24,0.5,1,4,0.25,9,11,0.818,1,7,8,7,1,0,5,2,34,12,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900222,2009-11-27,CLE @ CHA,L,38,10,19,0.526,2,7,0.286,3,4,0.75,0,6,6,4,0,0,6,4,25,3,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900235,2009-11-28,CLE vs. DAL,W,36,10,20,0.5,0,2,0.0,5,7,0.714,0,5,5,12,0,0,1,2,25,8,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900260,2009-12-02,CLE vs. PHX,W,35,6,15,0.4,0,3,0.0,0,0,0.0,1,7,8,10,1,1,3,0,12,19,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900274,2009-12-04,CLE vs. CHI,W,34,8,17,0.471,1,3,0.333,6,10,0.6,0,6,6,11,0,0,1,1,23,19,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900292,2009-12-06,CLE @ MIL,W,32,4,10,0.4,0,0,0.0,6,7,0.857,1,4,5,10,1,1,5,2,14,8,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900304,2009-12-08,CLE @ MEM,L,45,14,29,0.483,4,11,0.364,11,12,0.917,4,9,13,6,0,1,5,2,43,6,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900314,2009-12-09,CLE @ HOU,L,40,8,21,0.381,2,4,0.5,9,10,0.9,1,5,6,7,1,1,5,2,27,-13,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900325,2009-12-11,CLE vs. POR,W,38,14,24,0.583,1,2,0.5,4,6,0.667,1,6,7,7,1,2,4,1,33,8,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900342,2009-12-13,CLE @ OKC,W,39,16,29,0.552,5,8,0.625,7,10,0.7,0,7,7,6,4,1,1,1,44,13,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900352,2009-12-15,CLE vs. NJN,W,40,9,19,0.474,1,5,0.2,4,6,0.667,1,5,6,7,2,0,6,3,23,7,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900361,2009-12-16,CLE @ PHI,W,40,12,26,0.462,3,6,0.5,9,11,0.818,1,5,6,7,3,1,3,2,36,10,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900376,2009-12-18,CLE vs. MIL,W,38,6,13,0.462,2,4,0.5,12,14,0.857,1,9,10,8,0,3,6,1,26,3,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900398,2009-12-20,CLE @ DAL,L,43,9,23,0.391,2,6,0.333,5,7,0.714,0,3,3,6,2,2,2,3,25,-5,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900404,2009-12-21,CLE @ PHX,W,38,11,21,0.524,1,3,0.333,6,6,1.0,1,5,6,4,2,0,3,3,29,26,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900423,2009-12-23,CLE @ SAC,W,44,14,30,0.467,1,4,0.25,5,7,0.714,4,12,16,10,0,0,2,1,34,26,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900426,2009-12-25,CLE @ LAL,W,41,9,19,0.474,2,7,0.286,6,11,0.545,0,4,4,9,2,1,7,3,26,8,0,2009-10,Regular Season,2544,LeBron James
22009,2544,0020900440,2009-12-27,CLE vs. HOU,W,29,12,20,0.6,2,5,0.4,3,4,0.75,2,3,5,6,3,1,1,0,29,16,0,2009-10,Regular Season,2544,LeBron James
