SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE,PLAYER_ID,PLAYER_NAME
22005,2544,0020500006,2005-11-02,CLE vs. NOK,W,33,9,16,0.563,6,7,0.857,7,8,0.875,1,2,3,4,2,0,3,3,31,22,0,2005-06,Regular Season,2544,LeBron James
22005,2544,0020500026,2005-11-04,CLE @ SAS,L,37,7,16,0.438,0,3,0.0,6,7,0.857,0,6,6,4,0,1,3,3,20,-19,0,2005-06,Regular Season,2544,LeBron James
22005,2544,0020500036,2005-11-05,CLE @ MEM,L,41,14,29,0.483,4,9,0.444,4,5,0.8,0,2,2,6,2,0,2,2,36,-3,0,2005-06,Regular Season,2544,LeBron James
22005,2544,0020500046,2005-11-07,CLE @ TOR,W,36,9,17,0.529,0,2,0.0,9,12,0.75,0,3,3,6,1,2,1,3,27,0,0,2005-06,Regular Season,2544,LeBron James
22005,2544,0020500058,2005-11-09,CLE vs. SEA,W,35,10,18,0.556,0,2,0.0,11,11,1.0,1,4,5,1,0,1,4,1,31,25,0,2005-06,Regular Season,2544,LeBron James
22005,2544,0020500076,2005-11-11,CLE vs. MEM,W,26,5,11,0.455,0,1,0.0,6,6,1.0,1,5,6,2,3,1,3,5,16,24,0,2005-06,Regular Season,2544,LeBron James
22005,2544,0020500092,2005-11-13,CLE @ ORL,W,49,9,20,0.45,1,4,0.25,7,11,0.636,0,5,5,3,0,1,2,2,26,7,0,2005-06,Regular Season,2544,LeBron James
22005,2544,0020500100,2005-11-15,CLE vs. WAS,W,42,15,23,0.652,2,3,0.667,5,5,1.0,1,9,10,4,0,2,3,1,37,17,0,2005-06,Regular Season,2544,LeBron James
22005,2544,0020500120,2005-11-18,CLE vs. ORL,W,34,6,17,0.353,0,3,0.0,4,6,0.667,1,5,6,4,2,0,4,2,16,25,0,2005-06,Regular Season,2544,LeBron James
22005,2544,0020500132,2005-11-19,CLE @ PHI,W,47,14,24,0.583,0,2,0.0,8,10,0.8,2,9,11,10,1,1,5,1,36,8,0,2005-06,Regular Season,2544,LeBron James
