SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE,PLAYER_ID,PLAYER_NAME
22011,2544,0021100002,2011-12-25,MIA @ DAL,W,36,11,19,0.579,0,0,0.0,15,19,0.789,3,7,10,6,2,2,3,3,37,27,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100019,2011-12-27,MIA vs. BOS,W,36,9,14,0.643,0,0,0.0,8,9,0.889,1,5,6,5,2,1,3,3,26,-7,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100024,2011-12-28,MIA @ CHA,W,39,13,23,0.565,0,0,0.0,9,9,1.0,0,6,6,7,3,2,2,0,35,5,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100045,2011-12-30,MIA @ MIN,W,37,16,26,0.615,0,1,0.0,2,4,0.5,1,7,8,10,4,1,4,2,34,14,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100059,2012-01-01,MIA vs. CHA,W,28,6,10,0.6,0,0,0.0,4,6,0.667,0,9,9,5,1,0,2,2,16,24,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100070,2012-01-02,MIA vs. ATL,L,39,11,18,0.611,0,0,0.0,6,9,0.667,2,5,7,6,0,0,4,1,28,-1,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100086,2012-01-04,MIA vs. IND,W,38,12,21,0.571,0,0,0.0,9,11,0.818,2,6,8,13,2,0,2,2,33,31,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100112,2012-01-07,MIA @ NJN,W,37,11,17,0.647,0,1,0.0,10,12,0.833,0,7,7,9,2,1,8,2,32,7,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100142,2012-01-10,MIA @ GSW,L,43,10,19,0.526,0,2,0.0,6,8,0.75,1,10,11,7,2,0,5,1,26,-5,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100153,2012-01-11,MIA @ LAC,L,42,7,19,0.368,0,1,0.0,9,17,0.529,2,11,13,7,2,0,6,5,23,-9,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100168,2012-01-13,MIA @ DEN,L,37,13,20,0.65,3,5,0.6,6,11,0.545,1,4,5,6,2,1,4,0,35,-16,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100197,2012-01-17,MIA vs. SAS,W,35,12,21,0.571,4,6,0.667,5,9,0.556,1,4,5,10,0,0,4,0,33,19,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100213,2012-01-19,MIA vs. LAL,W,37,12,27,0.444,2,3,0.667,5,7,0.714,3,5,8,8,4,3,3,4,31,0,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100229,2012-01-21,MIA vs. PHI,W,36,12,17,0.706,0,0,0.0,4,4,1.0,0,9,9,5,4,3,4,1,28,9,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100240,2012-01-22,MIA vs. MIL,L,37,8,18,0.444,0,1,0.0,12,13,0.923,4,9,13,5,1,0,3,2,28,-4,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100254,2012-01-24,MIA vs. CLE,W,38,8,21,0.381,1,4,0.25,1,4,0.25,1,4,5,5,2,0,5,1,18,9,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100260,2012-01-25,MIA @ DET,W,42,9,20,0.45,1,3,0.333,13,14,0.929,1,5,6,7,2,0,4,3,32,6,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100276,2012-01-27,MIA vs. NYK,W,40,11,18,0.611,0,2,0.0,9,10,0.9,1,7,8,7,0,0,4,2,31,4,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100291,2012-01-29,MIA vs. CHI,W,41,12,23,0.522,1,1,1.0,10,15,0.667,1,10,11,5,0,1,6,2,35,3,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100301,2012-01-30,MIA vs. NOH,W,30,8,12,0.667,1,2,0.5,5,7,0.714,4,7,11,8,1,0,4,1,22,29,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100319,2012-02-01,MIA @ MIL,L,40,14,24,0.583,4,7,0.571,8,10,0.8,0,8,8,5,2,0,7,1,40,-6,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100333,2012-02-03,MIA @ PHI,W,37,8,16,0.5,0,1,0.0,3,6,0.5,1,11,12,8,0,2,2,2,19,19,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100356,2012-02-05,MIA vs. TOR,W,38,10,17,0.588,0,1,0.0,10,12,0.833,0,9,9,2,1,0,5,1,30,11,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100369,2012-02-07,MIA vs. CLE,W,39,9,16,0.563,0,1,0.0,6,7,0.857,1,4,5,6,2,0,6,1,24,5,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100376,2012-02-08,MIA @ ORL,L,39,5,15,0.333,0,2,0.0,7,10,0.7,0,6,6,10,3,0,3,0,17,-1,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100390,2012-02-10,MIA @ WAS,W,33,6,14,0.429,0,2,0.0,6,7,0.857,0,2,2,9,0,2,1,1,18,14,0,2011-12,Regular Season,2544,LeBron James
22011,2544,0021100411,2012-02-12,MIA @ ATL,W,30,6,15,0.4,1,3,0.333,10,12,0.833,3,10,13,6,1,0,2,1,23,26,0,2011-12,Regular Season,2544,LeBron James
