SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE,PLAYER_ID,PLAYER_NAME
22016,2544,0021600001,2016-10-25,CLE vs. NYK,W,32,9,14,0.643,0,3,0.0,1,2,0.5,3,8,11,14,0,1,4,3,19,26,1,2016-17,Regular Season,2544,LeBron James
22016,2544,0021600018,2016-10-28,CLE @ TOR,W,39,7,16,0.438,2,6,0.333,5,7,0.714,2,6,8,7,0,0,5,2,21,0,1,2016-17,Regular Season,2544,LeBron James
22016,2544,0021600029,2016-10-29,CLE vs. ORL,W,39,7,16,0.438,2,6,0.333,7,11,0.636,1,5,6,9,1,1,2,2,23,1,1,2016-17,Regular Season,2544,LeBron James
22016,2544,0021600047,2016-11-01,CLE vs. HOU,W,36,6,12,0.5,1,3,0.333,6,10,0.6,3,10,13,8,0,0,4,4,19,15,1,2016-17,Regular Season,2544,LeBron James
22016,2544,0021600068,2016-11-03,CLE vs. BOS,W,36,12,22,0.545,1,4,0.25,5,5,1.0,1,6,7,12,1,0,2,2,30,18,1,2016-17,Regular Season,2544,LeBron James
22016,2544,0021600080,2016-11-05,CLE @ PHI,W,36,9,23,0.391,1,5,0.2,6,7,0.857,1,7,8,14,2,1,5,1,25,11,1,2016-17,Regular Season,2544,LeBron James
22016,2544,0021600100,2016-11-08,CLE vs. ATL,L,37,8,17,0.471,2,5,0.4,5,5,1.0,2,7,9,5,3,0,1,3,23,7,1,2016-17,Regular Season,2544,LeBron James
22016,2544,0021600122,2016-11-11,CLE @ WAS,W,38,9,18,0.5,3,4,0.75,6,9,0.667,0,10,10,5,2,2,6,1,27,7,1,2016-17,Regular Season,2544,LeBron James
22016,2544,0021600140,2016-11-13,CLE vs. CHA,W,39,8,21,0.381,2,5,0.4,1,2,0.5,0,8,8,8,1,1,3,0,19,12,1,2016-17,Regular Season,2544,LeBron James
22016,2544,0021600153,2016-11-15,CLE vs. TOR,W,38,10,15,0.667,2,5,0.4,6,10,0.6,0,9,9,15,1,0,5,2,28,1,1,2016-17,Regular Season,2544,LeBron James
