SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE,PLAYER_ID,PLAYER_NAME
22022,2544,0022200002,2022-10-18,LAL @ GSW,L,35,12,26,0.462,3,10,0.3,4,4,1.0,5,10,15,8,0,0,5,2,31,-10,1,2022-23,Regular Season,2544,LeBron James
22022,2544,0022200016,2022-10-20,LAL vs. LAC,L,37,7,17,0.412,2,8,0.25,4,6,0.667,2,8,10,6,1,2,2,3,20,-1,1,2022-23,Regular Season,2544,LeBron James
22022,2544,0022200037,2022-10-23,LAL vs. POR,L,38,12,22,0.545,2,9,0.222,5,7,0.714,1,7,8,8,2,2,4,3,31,2,1,2022-23,Regular Season,2544,LeBron James
22022,2544,0022200064,2022-10-26,LAL @ DEN,L,35,8,21,0.381,2,8,0.25,1,2,0.5,2,5,7,9,1,0,8,1,19,-7,1,2022-23,Regular Season,2544,LeBron James
22022,2544,0022200076,2022-10-28,LAL @ MIN,L,37,10,24,0.417,1,6,0.167,7,8,0.875,3,4,7,5,4,0,3,2,28,-13,1,2022-23,Regular Season,2544,LeBron James
22022,2544,0022200095,2022-10-30,LAL vs. DEN,W,35,10,22,0.455,2,5,0.4,4,5,0.8,0,6,6,8,1,0,3,1,26,-1,1,2022-23,Regular Season,2544,LeBron James
22022,2544,0022200117,2022-11-02,LAL vs. NOP,W,40,9,23,0.391,0,7,0.0,2,4,0.5,0,10,10,8,0,2,2,3,20,5,1,2022-23,Regular Season,2544,LeBron James
22022,2544,0022200131,2022-11-04,LAL vs. UTA,L,34,7,19,0.368,0,5,0.0,3,5,0.6,2,8,10,8,0,1,3,3,17,-11,1,2022-23,Regular Season,2544,LeBron James
22022,2544,0022200140,2022-11-06,LAL vs. CLE,L,34,13,23,0.565,1,4,0.25,0,3,0.0,2,5,7,4,0,0,1,0,27,-8,1,2022-23,Regular Season,2544,LeBron James
22022,2544,0022200170,2022-11-09,LAL @ LAC,L,32,12,22,0.545,4,9,0.444,2,4,0.5,1,7,8,5,2,0,3,2,30,-17,1,2022-23,Regular Season,2544,LeBron James
22022,2544,0022200282,2022-11-25,LAL @ SAS,W,33,8,17,0.471,1,4,0.25,4,4,1.0,0,8,8,5,3,1,9,2,21,16,1,2022-23,Regular Season,2544,LeBron James
22022,2544,0022200288,2022-11-26,LAL @ SAS,W,35,11,21,0.524,7,12,0.583,10,10,1.0,0,11,11,3,1,1,4,3,39,-3,1,2022-23,Regular Season,2544,LeBron James
