SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE,PLAYER_ID,PLAYER_NAME
22014,2544,0021400018,2014-10-30,CLE vs. NYK,L,43,5,15,0.333,1,5,0.2,6,7,0.857,0,5,5,4,0,0,8,3,17,-13,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400022,2014-10-31,CLE @ CHI,W,42,14,30,0.467,1,3,0.333,7,9,0.778,1,7,8,5,4,1,3,1,36,-3,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400055,2014-11-04,CLE @ POR,L,35,4,12,0.333,2,4,0.5,1,1,1.0,1,6,7,7,1,0,3,2,11,-15,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400066,2014-11-05,CLE @ UTA,L,42,8,18,0.444,3,5,0.6,12,12,1.0,0,3,3,4,3,0,4,2,31,3,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400081,2014-11-07,CLE @ DEN,W,40,8,18,0.444,1,5,0.2,5,6,0.833,0,7,7,11,1,1,3,1,22,14,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400098,2014-11-10,CLE vs. NOP,W,40,9,17,0.529,1,3,0.333,13,17,0.765,2,9,11,9,1,1,4,1,32,15,2,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400125,2014-11-14,CLE @ BOS,W,41,16,27,0.593,3,8,0.375,6,9,0.667,0,4,4,7,0,1,3,4,41,10,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400133,2014-11-15,CLE vs. ATL,W,29,13,20,0.65,4,5,0.8,2,4,0.5,2,4,6,7,0,1,3,1,32,14,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400147,2014-11-17,CLE vs. DEN,L,41,8,18,0.444,1,4,0.25,5,7,0.714,0,9,9,5,0,2,4,2,22,-13,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400159,2014-11-19,CLE vs. SAS,L,34,6,17,0.353,2,3,0.667,1,1,1.0,3,3,6,9,1,1,5,3,15,-3,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400179,2014-11-21,CLE @ WAS,L,39,8,21,0.381,2,7,0.286,4,7,0.571,3,1,4,4,1,1,3,0,22,-13,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400186,2014-11-22,CLE vs. TOR,L,37,6,12,0.5,1,4,0.25,2,3,0.667,0,1,1,10,1,1,5,2,15,-8,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400199,2014-11-24,CLE vs. ORL,W,31,9,17,0.529,2,4,0.5,9,11,0.818,1,3,4,11,3,0,1,0,29,19,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400211,2014-11-26,CLE vs. WAS,W,36,7,14,0.5,1,5,0.2,14,17,0.824,1,9,10,8,3,0,4,3,29,24,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400238,2014-11-29,CLE vs. IND,W,32,9,18,0.5,0,1,0.0,1,2,0.5,0,2,2,7,1,0,3,1,19,14,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400253,2014-12-02,CLE vs. MIL,W,41,6,15,0.4,0,4,0.0,14,21,0.667,1,4,5,10,0,0,7,1,26,16,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400273,2014-12-04,CLE @ NYK,W,40,7,17,0.412,1,6,0.167,4,7,0.571,1,4,5,12,2,0,4,2,19,12,1,2014-15,Regular Season,2544,LeBron James
22014,2544,0021400281,2014-12-05,CLE @ TOR,W,42,9,18,0.5,2,4,0.5,4,6,0.667,0,7,7,13,3,1,4,2,24,11,1,2014-15,Regular Season,2544,LeBron James
